task_id,flow_id,predictive_accuracy
2247,92,0.21786
2203,78,0.907104
2217,86,0.340292
2247,78,0.218339
2240,86,0.962848
2182,101,0.1
2170,95,0.820713
2201,83,0.5
2211,93,0.605955
2251,80,0.516304
2193,98,0.51087
2201,94,0.572222
2156,80,0.776996
2212,98,0.392857
2169,101,0.008909
2224,101,0.090909
2172,106,0.350877
2236,85,0.384259
2160,97,0.532534
2215,96,0.92053
2189,95,0.702546
2246,105,0.709331
2192,98,0.895372
2214,85,0.583333
2223,105,0.613793
2179,81,0.8624
2211,78,0.828081
2186,84,0.7325
2247,87,0.001676
2196,101,0.629004
2196,84,0.881317
2179,86,0.7856
2250,85,0.798544
2234,78,0.511574
2212,81,0.642857
2176,95,0.571014
2227,108,0.333333
2240,84,0.972136
2206,81,0.77381
2227,105,0.333333
2236,80,0.5
2216,87,0.818482
2218,96,0.996599
2219,94,0.7
2170,87,0.691537
2215,103,0.324503
2194,106,0.333333
2250,96,0.985437
2195,84,0.779891
2245,80,0.466981
2252,91,0.903495
2228,83,0.524752
2204,85,0.780087
2232,97,0.5
2219,84,0.7
2241,82,0.99531
2227,83,0.933333
2182,92,0.8015
2214,91,0.295455
2172,92,0.701754
2213,94,0.947649
2212,92,0.607143
2194,90,0.333333
2199,79,0.533
2221,85,0.439716
2163,83,0.891734
2220,94,0.818519
2175,80,0.424779
2249,94,0.906716
2229,94,0.730148
2220,78,0.825926
2247,101,0.125209
2209,79,0.032211
2210,96,0.787582
2236,86,0.439815
2236,91,0.5
2248,105,0.082799
2180,99,0.1
2221,78,0.416076
2217,91,0.817328
2244,81,0.819213
2179,92,0.8064
2227,97,0.333333
2217,98,0.652401
2233,106,0.451613
2181,82,0.723776
2227,95,0.906667
2249,91,0.90597
2203,92,0.907104
2203,98,0.265027
2175,82,0.464602
2193,105,0.663043
2252,98,0.959076
2173,96,0.353982
2242,108,0.550802
2250,99,0.771845
2226,85,0.799
2252,81,0.972972
2178,85,0.790541
2177,91,0.297561
2170,81,0.880846
2198,82,0.941166
2233,84,0.483871
2158,103,0.707505
2173,79,0.39823
2190,108,0.1
2201,108,0.422222
2225,85,0.763533
2195,99,0.630435
2237,97,0.393443
2252,105,0.946223
2174,83,0.6346
2241,90,0.99531
2237,95,0.5
2246,101,0.727216
2233,96,0.41129
2241,106,0.99531
2229,92,0.73152
2219,108,0.5
2213,99,0.389342
2216,108,0.544554
2223,81,0.901149
2171,108,0.614205
2237,98,0.401639
2193,79,0.619565
2239,90,0.933333
2225,103,0.358974
2214,106,0.386364
2239,108,0.933333
2250,103,0.771845
2232,99,0.5
2214,95,0.462121
2199,106,0.7
2234,99,0.5
2201,79,0.8
2224,97,0.090909
2162,98,0.593348
2212,93,0.5
2169,91,0.760579
2251,92,0.516304
2220,103,0.555556
2195,97,0.619565
2225,105,0.358974
2240,81,0.978328
2224,84,0.566667
2203,85,0.885246
2223,79,0.848276
2172,101,0.350877
2226,82,0.7934
2189,92,0.820023
2174,95,0.253
2194,105,0.517515
2192,93,0.517971
2158,99,0.577888
2235,95,0.420118
2167,85,0.886759
2169,97,0.760579
2196,79,0.192349
2219,105,0.5
2167,82,0.829936
2224,83,0.60202
2175,105,0.004425
2180,81,0.896
2227,82,0.82
2202,93,0.711111
2240,98,0.978328
2189,90,0.700231
2227,86,0.946667
2236,79,0.002315
2251,79,0.27038
2223,101,0.613793
2195,95,0.638587
2172,93,0.350877
2206,79,0.425595
2228,97,0.405941
2207,103,0.466346
2230,95,0.65625
2197,95,0.682609
2213,91,0.518182
2197,79,0.756522
2229,93,0.347102
2172,79,0.614035
2237,91,0.393443
2234,91,0.5
2156,86,0.773895
2242,91,0.534759
2230,103,0.28125
2210,92,0.72549
2243,80,0.7
2170,93,0.008909
2198,93,0.89768
2220,80,0.825926
2191,84,0.545825
2198,108,0.913028
2186,105,0.1
2184,91,0.227
2180,95,0.9045
2234,94,0.506944
2173,93,0.542035
2177,80,0.473171
2216,105,0.544554
2211,108,0.176701
2169,92,0.759465
2250,95,0.779126
2196,95,0.660854
2180,78,0.1
2252,86,0.978662
2199,96,0.57
2158,78,0.828267
2182,108,0.1
2207,94,0.716346
2173,84,0.597345
2219,86,0.6
2242,78,0.71123
2198,101,0.924356
2186,83,0.8555
2226,78,0.8008
2226,94,0.7964
2189,96,0.599537
2232,106,0.5
2179,84,0.8112
2252,99,0.955647
2181,93,0.702797
2168,91,0.544452
2222,82,0.8
2202,101,0.711111
2217,93,0.346555
2224,99,0.090909
2194,84,0.900231
2246,96,0.187558
2202,79,0.7
2219,80,0.7
2182,78,0.8015
2177,95,0.482927
2216,83,0.805281
2188,81,0.875
2196,90,0.098577
2181,86,0.667832
2205,90,0.651042
2181,85,0.688811
2246,94,0.793313
2235,82,0.585799
2168,108,0.920024
2244,101,0.796302
2180,106,0.1
2212,83,0.571429
2211,99,0.176701
2189,106,0.700231
2197,83,0.833333
2185,108,0.152381
2246,91,0.312442
2192,103,0.536928
2239,85,0.933333
2168,81,0.922559
2222,94,0.767742
2247,85,0.237252
2184,87,0.944
2165,108,0.894834
2233,108,0.451613
2235,98,0.39645
2228,106,0.405941
2211,85,0.927624
2203,95,0.538251
2211,92,0.916975
2213,87,0.522884
2232,80,0.5
2236,81,0.5
2244,82,0.820052
2198,94,0.922711
2219,90,0.5
2159,103,0.492885
2226,95,0.5798
2163,84,0.888008
2224,105,0.090909
2192,85,0.98486
2196,93,0.098577
2229,101,0.71008
2202,90,0.711111
2223,82,0.901149
2180,83,0.686
2229,81,0.747726
2182,91,0.216
2223,83,0.924138
2199,92,0.731
2189,83,0.822338
2189,91,0.700231
2204,98,0.14329
2222,103,0.206452
2200,78,0.85817
2200,81,0.944414
2209,101,0.029283
2225,99,0.358974
2191,83,0.758995
2182,83,0.863
2199,105,0.7
2220,92,0.825926
2197,99,0.444928
2228,79,0.29703
2167,91,0.640436
2220,79,0.555556
2239,95,0.866667
2212,90,0.5
2170,99,0.008909
2207,90,0.466346
2213,83,0.852665
2188,82,0.8975
2194,97,0.333102
2249,80,0.904478
2173,106,0.542035
2248,96,0.999394
2203,81,0.863388
2215,80,0.470199
2226,87,0.8052
2167,93,0.338402
2177,99,0
2241,91,0.99531
2171,91,0.645494
2251,86,0.36413
2206,90,0.425595
2170,91,0.760579
2240,101,0.978328
2179,79,0.0768
2182,86,0.7865
2243,95,0.6375
2242,85,0.705882
2200,83,0.905932
2191,79,0.617787
2154,105,0.827849
2183,86,0.957082
2202,84,0.655556
2174,85,0.6333
2176,86,0.628986
2178,84,0.790541
2217,96,0.997912
2178,83,0.790541
2248,95,0.419768
2180,108,0.1
2237,94,0.434426
2176,79,0.82029
2169,94,0.759465
2228,98,0.366337
2235,99,0.497041
2229,87,0.714728
2202,95,0.677778
2184,106,0.1
2228,108,0.405941
2179,80,0.8064
2204,78,0.778788
2155,83,0.912029
2239,94,0.933333
2232,83,0.203704
2250,105,0.771845
2193,93,0.663043
2232,96,0.002315
2251,108,0.244565
2178,79,0.547297
2248,91,0.5463
2212,85,0.535714
2218,99,0.639456
2223,108,0.613793
2176,99,0.42029
2247,94,0.211635
2207,81,0.663462
2190,103,0.1
2157,106,0.104046
2214,108,0.386364
2203,106,0.306011
2178,81,0.743243
2204,91,0.128571
2181,97,0.692308
2248,85,0.991374
2211,101,0.176701
2198,105,0.867714
2189,79,0.700231
2245,101,0.378032
2233,78,0.451613
2216,80,0.825083
2200,82,0.944414
2223,87,0.928736
2199,87,0.711
2196,82,0.954448
2194,85,0.906559
2169,82,0.917595
2205,84,0.716146
2227,78,0.94
2194,94,0.904398
2221,79,0.264775
2196,80,0.881317
2203,101,0.306011
2251,78,0.525815
2206,85,0.809524
2215,86,0.370861
2243,90,0.675
2219,78,0.7
2222,98,0.677419
2226,83,0.8158
2218,78,0.884354
2227,93,0.333333
2250,94,0.796117
2177,97,0.297561
2173,98,0.362832
2173,78,0.566372
2172,95,0.754386
2205,83,0.731771
2243,83,0.6625
2180,85,0.7065
2228,84,0.841584
2239,93,0.933333
2203,99,0.306011
2226,93,0.3384
2202,108,0.711111
2235,86,0.508876
2217,108,0.346555
2236,106,0.5
2175,91,0.247788
2160,91,0.696837
2212,94,0.535714
2210,86,0.679739
2239,101,0.933333
2218,94,0.887755
2174,99,0.6119
2189,99,0.741898
2180,103,0.1
2197,105,0.444928
2232,79,0.002315
2234,101,0.5
2217,103,0.346555
2218,85,0.87415
2178,98,0.547297
2236,98,0.009259
2219,81,0.5
2171,105,0.580413
2157,93,0.104046
2230,98,0.6875
2204,99,0.595238
2237,108,0.483607
2199,78,0.735
2176,108,0.42029
2190,106,0.1
2229,84,0.74102
2221,97,0.237589
2231,106,0.254717
2177,83,0.507317
2177,94,0.453659
2200,80,0.870997
2241,105,0.994371
2214,81,0.484848
2210,94,0.732026
2180,79,0.1995
2163,90,0.555946
2189,86,0.899884
2177,90,0
2205,93,0.651042
2177,108,0
2222,87,0.812903
2219,93,0.5
2227,106,0.333333
2219,82,0.5
2178,106,0.013514
2205,87,0.690104
2205,98,0.549479
2200,84,0.879367
2233,85,0.483871
2232,94,0.493056
2200,103,0.345342
2227,103,0.333333
2222,79,0.703226
2223,80,0.903448
2220,82,0.792593
2236,84,0.384259
2228,78,0.871287
2207,92,0.721154
2226,84,0.799
2173,91,0.539823
2178,86,0.763514
2157,99,0.679378
2232,92,0.5
2247,98,0.000239
2200,87,0.898563
2202,97,0.7
2247,103,0.144123
2233,95,0.508065
2200,96,0.102893
2199,108,0.7
2171,98,0.831039
2204,97,0.128571
2198,98,0.862781
2202,83,0.666667
2184,80,0.922
2157,92,0.81511
2194,79,0.015355
2226,90,0.3384
2179,94,0.792
2236,99,0.5
2233,79,0.451613
2226,97,0.3336
2216,106,0.544554
2248,79,0.099658
2157,81,0.787465
2239,78,0.933333
2244,78,0.824188
2180,87,0.485
2249,90,0.906716
2245,95,0.328167
2169,81,0.917595
2207,82,0.745192
2236,92,0.5
2197,84,0.813043
2226,92,0.8008
2174,101,0.5709
2221,103,0.250591
2246,99,0.741835
2251,83,0.419837
2203,79,0.191257
2222,86,0.812903
2233,94,0.403226
2187,108,0.152381
2205,85,0.716146
2203,93,0.306011
2190,96,0.9955
2221,108,0.250591
2220,101,0.555556
2205,101,0.651042
2205,97,0.643229
2235,106,0.497041
2169,79,0.111359
2219,98,0.6
2157,78,0.766829
2251,101,0.244565
2205,105,0.651042
2236,83,0.1875
2207,79,0.548077
2232,82,0.37963
2215,97,0.324503
2177,106,0
2232,93,0.5
2228,80,0.871287
2223,106,0.613793
2219,92,0.7
2207,105,0.466346
2251,90,0.244565
2207,84,0.711538
2178,93,0.013514
2233,92,0.443548
2203,105,0.306011
2228,82,0.722772
2200,85,0.879276
2218,97,0.639456
2177,105,0
2220,96,0.492593
2240,85,0.972136
2198,81,0.940435
2221,101,0.250591
2173,81,0.557522
2210,83,0.722222
2235,78,0.426036
2176,92,0.55942
2214,80,0.613636
2251,85,0.516304
2230,96,0.59375
2199,95,0.694
2244,94,0.829655
2239,91,0.866667
2207,96,0.995192
2232,78,0.5
2226,80,0.8008
2162,97,0.541434
2167,98,0.553713
2192,80,0.984367
2215,98,0.490066
2178,92,0.756757
2189,103,0.700231
2201,80,0.492593
2221,99,0.250591
2204,81,0.901732
2204,86,0.830303
2215,82,0.496689
2155,80,0.90283
2225,108,0.358974
2211,95,0.929798
2202,96,0.633333
2248,78,0.301255
2175,97,0.247788
2198,84,0.920884
2245,96,0.516173
2242,106,0.550802
2249,99,0.91194
2172,108,0.350877
2165,105,0.875078
2248,87,0.752067
2194,99,0.581559
2232,103,0.5
2233,97,0.403226
2175,101,0.004425
2243,81,0.7
2178,99,0.013514
2246,93,0.238103
2233,91,0.403226
2195,83,0.63587
2155,91,0.898135
2220,93,0.555556
2209,85,0.884334
2223,98,0.790805
2224,87,0.653535
2246,98,0.309487
2240,106,0.978328
2217,97,0.652401
2242,103,0.550802
2193,101,0.663043
2192,92,0.984367
2250,93,0.771845
2240,87,0.972136
2217,101,0.346555
2186,98,0.1995
2202,87,0.644444
2188,101,0.1
2219,79,0.5
2210,108,0.735294
2174,103,0.15015
2239,79,0.866667
2203,80,0.907104
2233,90,0.451613
2225,80,0.77208
2198,86,0.922163
2191,94,0.553971
2204,80,0.778355
2178,91,0.540541
2194,96,0.239352
2240,108,0.978328
2207,86,0.865385
2178,101,0.013514
2213,79,0.480878
2177,84,0.468293
2170,80,0.762806
2239,81,0.866667
2197,82,0.837681
2204,94,0.782684
2215,91,0.324503
2173,108,0.542035
2235,92,0.39645
2212,79,0.5
2213,106,0.240439
2222,101,0.206452
2211,84,0.9198
2215,106,0.324503
2250,82,0.771845
2235,96,0.402367
2222,97,0.787097
2177,96,0.629268
2199,86,0.743
2235,94,0.426036
2217,80,0.724426
2169,103,0.008909
2171,87,0.775657
2176,80,0.55942
2233,105,0.451613
2220,108,0.555556
2190,79,0.199
2181,91,0.692308
2222,92,0.8
2205,108,0.651042
2251,99,0.244565
2247,96,0.206368
2213,98,0.480878
2215,101,0.324503
2234,81,0.539352
2235,87,0.508876
2202,80,0.666667
2219,85,0.7
2232,87,0.391204
2227,85,0.933333
2227,90,0.333333
2190,98,0.1995
2154,83,0.889796
2219,106,0.5
2235,93,0.497041
2228,91,0.405941
2215,78,0.476821
2177,92,0.473171
2190,81,0.745
2209,87,0.891654
2223,84,0.910345
2223,97,0.611494
2243,97,0.65
2206,98,0.425595
2202,78,0.622222
2197,101,0.444928
2199,98,0.57
2188,91,0.199
2200,98,0.104985
2174,79,0.03865
2223,99,0.613793
2235,84,0.461538
2226,98,0.4296
2209,92,0.896047
2210,78,0.72549
2197,87,0.846377
2223,85,0.910345
2233,103,0.451613
2203,108,0.306011
2200,93,0.103985
2197,80,0.801449
2220,106,0.555556
2176,97,0.571014
2207,85,0.711538
2218,84,0.87415
2219,103,0.5
2199,85,0.732
2199,90,0.7
2251,81,0.480978
2178,87,0.763514
2220,91,0.544444
2216,99,0.544554
2251,103,0.244565
2199,99,0.7
2210,95,0.722222
2232,105,0.5
2236,94,0.493056
2227,92,0.94
2176,81,0.553623
2226,99,0.6546
2197,94,0.808696
2223,95,0.832184
2226,105,0.7118
2210,103,0.735294
2222,91,0.787097
2177,86,0.395122
2233,83,0.483871
2203,82,0.863388
2251,95,0.349185
2223,94,0.901149
2215,87,0.370861
2203,94,0.92623
2215,84,0.443709
2221,81,0.630024
2199,91,0.7
2227,98,0.473333
2220,95,0.581481
2228,95,0.49505
2176,105,0.42029
2243,94,0.675
2221,82,0.625296
2243,98,0.5875
2239,80,0.933333
2157,103,0.276968
2178,94,0.743243
2203,86,0.89071
2221,106,0.250591
2234,95,0.5
2207,98,0.706731
2234,92,0.511574
2232,86,0.391204
2227,80,0.94
2202,98,0.566667
2221,95,0.373522
2210,99,0.735294
2203,87,0.89071
2228,86,0.851485
2203,96,0.420765
2207,93,0.466346
2205,78,0.729167
2233,87,0.419355
2234,86,0.449074
2243,87,0.6875
2234,105,0.5
2202,92,0.666667
2205,96,0.549479
2220,99,0.555556
2183,97,0.652361
2217,94,0.732777
2183,83,0.95279
2234,82,0.541667
2228,92,0.871287
2218,92,0.884354
2171,81,0.81164
2221,86,0.390071
2207,95,0.615385
2197,97,0.552174
2217,82,0.901879
2222,105,0.206452
2232,85,0.388889
2210,101,0.735294
2223,92,0.903448
2218,98,0.996599
2218,87,0.962585
2183,82,0.957082
2176,98,0.878261
2226,86,0.8112
2235,108,0.497041
2251,96,0.392663
2171,84,0.949312
2220,97,0.544444
2215,83,0.470199
2176,106,0.42029
2235,90,0.497041
2176,83,0.637681
2233,80,0.443548
2157,101,0.657008
2217,87,0.341336
2210,82,0.735294
2217,95,0.652401
2217,79,0.652401
2221,96,0.257683
2178,108,0.013514
2218,108,0.639456
2234,85,0.467593
2215,90,0.324503
2183,96,0.632332
2218,93,0.639456
2207,83,0.721154
2239,98,0.8
2251,82,0.483696
2220,90,0.555556
2239,99,0.933333
2239,105,0.933333
2207,78,0.721154
2251,91,0.346467
2226,103,0.4872
2176,93,0.42029
2235,83,0.426036
2232,81,0.5
2178,105,0.013514
2182,103,0.1
2235,103,0.497041
2200,99,0.809589
2219,97,0.5
2220,81,0.792593
2177,87,0.395122
2202,106,0.711111
2239,103,0.933333
2222,85,0.8
2239,82,0.866667
2216,94,0.831683
2234,97,0.5
2197,92,0.801449
2182,84,0.777
2230,99,0.28125
2215,94,0.463576
2222,80,0.8
2202,91,0.7
2228,81,0.722772
2183,108,0.655222
2230,82,0.71875
2217,92,0.724426
2197,108,0.444928
2230,83,0.75
2222,81,0.8
2227,101,0.333333
2218,91,0.639456
2218,82,0.857143
2232,98,0.009259
2207,108,0.466346
2200,97,0.092613
2200,92,0.870997
2217,90,0.346555
2216,84,0.811881
2228,101,0.405941
2182,80,0.8015
2237,92,0.418033
2222,90,0.206452
2207,99,0.466346
2234,98,0.011574
2217,83,0.989562
2176,82,0.571014
2216,82,0.79868
2216,93,0.544554
2157,86,0.832815
2234,96,0.002315
2234,84,0.467593
2199,80,0.731
2222,84,0.8
2239,96,0.866667
2205,82,0.705729
2182,94,0.796
2197,85,0.808696
2234,79,0.148148
2235,85,0.461538
2235,101,0.497041
2219,91,0.5
2183,79,0.373391
2202,94,0.633333
2205,106,0.651042
2230,94,0.65625
2171,82,0.891114
2230,86,0.40625
2232,90,0.5
2237,99,0.483607
2239,86,0.933333
2220,83,0.82963
2210,98,0.784314
2183,94,0.961373
2234,87,0.449074
2218,105,0.639456
2237,85,0.418033
2171,85,0.97184
2171,97,0.522215
2217,106,0.346555
2171,103,0.56164
2251,93,0.237772
2228,93,0.405941
2223,86,0.935632
2216,79,0.561056
2179,78,0.8112
2243,103,0.675
2237,80,0.418033
2217,105,0.346555
2197,93,0.444928
2212,103,0.5
2212,99,0.5
2182,99,0.1
2205,80,0.729167
2210,79,0.728758
2182,105,0.1
2237,84,0.418033
2243,92,0.7
2171,101,0.610451
2179,82,0.8624
2240,105,0.978328
2183,87,0.957082
2172,105,0.350877
2206,83,0.857143
2202,105,0.711111
2216,81,0.79538
2250,83,0.800971
2233,86,0.419355
2219,96,0.9
2216,103,0.544554
2231,108,0.254717
2200,90,0.103985
2206,94,0.803571
2172,80,0.701754
2210,91,0.735294
2179,83,0.808
2243,105,0.675
2237,93,0.483607
2206,108,0.425595
2215,99,0.324503
2219,101,0.5
2172,85,0.666667
2237,86,0.459016
2179,93,0.4608
2202,85,0.655556
2240,80,0.972136
2199,94,0.74
2210,90,0.735294
2212,95,0.571429
2206,80,0.8125
2183,90,0.655222
2230,97,0.6875
2243,82,0.7
2239,106,0.933333
2203,103,0.306011
2243,79,0.6
2183,80,0.958512
2177,85,0.468293
2217,78,0.724426
2206,97,0.425595
2240,95,0.978328
2227,91,0.333333
2230,78,0.625
2179,85,0.8112
2178,78,0.763514
2228,105,0.405941
2251,98,0.271739
2218,95,0.673469
2206,92,0.8125
2205,94,0.727865
2239,83,0.933333
2203,91,0.259563
2176,85,0.568116
2250,84,0.798544
2222,99,0.206452
2240,91,0.978328
2230,81,0.71875
2197,98,0.881159
2230,105,0.28125
2205,79,0.5625
2176,90,0.42029
2216,101,0.544554
2230,108,0.28125
2171,83,0.98811
2179,101,0.4608
2197,103,0.444928
2171,78,0.841677
2179,98,0.3152
2240,94,0.972136
2206,105,0.425595
2206,93,0.425595
2237,81,0.483607
2222,108,0.206452
2171,79,0.644243
2183,81,0.958512
2233,99,0.451613
2216,98,0.537954
2210,97,0.735294
2243,99,0.675
2250,86,0.793689
2201,95,0.598148
2242,87,0.700535
2252,85,0.976096
2206,96,0.979167
2214,93,0.386364
2195,82,0.80163
2174,86,0.6347
2172,90,0.350877
2244,108,0.83031
2203,83,0.928962
2220,86,0.8
2252,95,0.948687
2230,106,0.28125
2242,86,0.700535
2205,95,0.666667
2220,87,0.8
2216,95,0.580858
2246,108,0.75832
2252,79,0.871183
2175,86,0.557522
2201,105,0.422222
2213,97,0.518182
2241,80,0.993433
2167,78,0.846139
2175,93,0.004425
2182,95,0.38
2212,96,0.607143
2180,97,0.1
2245,105,0.369272
2244,92,0.843352
2155,98,0.779834
2171,86,0.981227
2195,106,0.630435
2162,85,0.88212
2209,99,0.029283
2186,85,0.8705
2188,90,0.1
2242,98,0.57754
2160,92,0.800186
2177,81,0.453659
2237,101,0.483607
2204,82,0.902165
2154,79,0.650218
2244,93,0.239282
2196,94,0.883096
2155,94,0.902965
2202,103,0.711111
2242,93,0.550802
2234,83,0.50463
2233,93,0.451613
2210,80,0.72549
2212,78,0.607143
2237,83,0.401639
2222,106,0.206452
2207,80,0.721154
2183,101,0.655222
2177,98,0.014634
2210,87,0.656863
2226,96,0.332
2225,84,0.763533
2225,106,0.358974
2189,78,0.820023
2209,94,0.894583
2214,101,0.386364
2220,105,0.555556
2216,90,0.544554
2228,99,0.405941
2234,108,0.5
2189,108,0.710069
2237,78,0.45082
2200,94,0.882915
2172,98,0.736842
2236,101,0.5
2172,81,0.807018
2234,103,0.5
2232,91,0.5
2193,81,0.625
2250,108,0.771845
2172,78,0.719298
2172,96,0.736842
2223,93,0.613793
2212,86,0.785714
2203,84,0.885246
2189,105,0.76794
2250,87,0.849515
2196,92,0.881317
2196,91,0.180961
2212,80,0.607143
2183,92,0.958512
2240,78,0.910217
2227,96,0.986667
2216,97,0.541254
2172,83,0.719298
2230,85,0.65625
2206,99,0.425595
2240,79,0.978328
2197,86,0.884058
2220,84,0.796296
2250,92,0.798544
2228,94,0.871287
2209,80,0.896047
2189,93,0.700231
2171,80,0.964018
2217,84,0.720251
2193,80,0.638587
2177,79,0.014634
2236,96,0.002315
2243,84,0.675
2189,80,0.820023
2220,85,0.796296
2172,91,0.631579
2218,83,0.877551
2199,81,0.715
2207,101,0.466346
2191,105,0.437882
2250,91,0.771845
2212,101,0.5
2236,97,0.5
2214,98,0.424242
2193,97,0.663043
2228,103,0.405941
2236,78,0.5
2217,99,0.346555
2193,82,0.622283
2176,91,0.556522
2209,86,0.868228
2172,99,0.350877
2230,84,0.65625
2234,90,0.5
2237,103,0.483607
2193,87,0.706522
2245,86,0.498652
2250,97,0.771845
2245,92,0.466981
2189,82,0.788773
2173,101,0.542035
2192,79,0.864106
2196,103,0.226157
2236,90,0.5
2192,86,0.996677
2245,108,0.365229
2214,94,0.560606
2234,93,0.5
2172,94,0.614035
2214,97,0.295455
2212,105,0.5
2245,91,0.306604
2230,87,0.40625
2205,103,0.651042
2214,90,0.386364
2193,106,0.663043
2226,81,0.7934
2176,96,0.878261
2179,99,0.4608
2196,97,0.076157
2207,87,0.865385
2249,96,0.829851
2186,97,0.1
2213,92,0.966771
2216,91,0.541254
2197,96,0.978261
2191,96,0.996606
2243,86,0.6875
2171,106,0.522215
2191,82,0.693822
2250,98,0.917476
2196,81,0.953915
2249,106,0.906716
2236,87,0.439815
2249,103,0.906716
2214,92,0.613636
2193,103,0.663043
2186,79,0.1995
2192,87,0.972058
2212,91,0.5
2192,90,0.517971
2205,91,0.638021
2219,87,0.6
2245,83,0.498652
2179,106,0.4608
2193,78,0.668478
2213,105,0.421003
2191,78,0.54854
2179,96,0.696
2191,101,0.453496
2183,85,0.962804
2183,106,0.655222
2186,80,0.7325
2249,82,0.920896
2241,99,0.99531
2175,95,0.261062
2216,96,0.537954
2178,80,0.756757
2235,105,0.497041
2175,106,0.004425
2186,96,0.9955
2240,90,0.978328
2212,97,0.5
2216,86,0.815182
2176,84,0.568116
2196,85,0.881317
2196,87,0.894128
2227,87,0.946667
2192,97,0.517848
2234,106,0.5
2206,86,0.845238
2186,103,0.1
2192,83,0.997907
2191,108,0.432451
2243,106,0.675
2245,87,0.495957
2205,81,0.701823
2245,82,0.561321
2175,84,0.584071
2191,86,0.827563
2206,106,0.425595
2183,78,0.958512
2241,92,0.993433
2203,90,0.306011
2177,78,0.487805
2191,98,0.577733
2210,84,0.728758
2192,91,0.756401
2235,97,0.426036
2186,106,0.1
2216,85,0.811881
2218,90,0.639456
2236,95,0.5
2243,101,0.675
2241,96,0.990619
2213,80,0.966771
2178,95,0.668919
2249,83,0.907463
2213,96,0.999373
2242,80,0.71123
2214,105,0.386364
2242,90,0.550802
2237,90,0.483607
2205,92,0.729167
2230,92,0.65625
2241,108,0.99531
2207,106,0.466346
2217,81,0.818372
2191,106,0.42702
2201,84,0.67963
2242,81,0.684492
2241,87,0.991557
2214,79,0.386364
2172,87,0.596491
2206,101,0.425595
2201,103,0.422222
2242,83,0.705882
2251,97,0.288043
2202,86,0.644444
2179,105,0.4608
2201,106,0.422222
2252,101,0.948687
2186,93,0.1
2188,85,0.951
2237,106,0.483607
2223,78,0.894253
2245,79,0.289084
2236,82,0.412037
2169,90,0.008909
2209,84,0.884334
2215,79,0.337748
2212,84,0.535714
2169,85,0.759465
2193,94,0.665761
2192,101,0.536928
2250,101,0.771845
2207,97,0.528846
2184,98,0.1395
2249,92,0.904478
2176,78,0.521739
2183,98,0.801144
2189,81,0.783565
2175,85,0.584071
2252,90,0.655896
2169,83,0.759465
2236,93,0.5
2206,78,0.8125
2175,78,0.460177
2233,82,0.491935
2249,97,0.90597
2209,108,0.029283
2249,86,0.903731
2252,92,0.969847
2188,93,0.1
2223,91,0.611494
2177,82,0.44878
2192,94,0.977967
2213,86,0.473354
2214,84,0.583333
2237,96,0.401639
2214,87,0.598485
2222,78,0.806452
2169,108,0.008909
2214,78,0.613636
2189,97,0.700231
2242,95,0.566845
2218,101,0.639456
2178,97,0.540541
2241,93,0.99531
2236,105,0.5
2230,80,0.65625
2201,78,0.690741
2197,78,0.804348
2213,93,0.240439
2224,103,0.090909
2241,98,0.99531
2191,91,0.647658
2172,86,0.596491
2202,82,0.688889
2229,85,0.740639
2193,96,0.51087
2174,97,0.03505
2242,92,0.71123
2209,90,0.029283
2186,91,0.1
2179,103,0.4608
2201,101,0.422222
2209,78,0.896047
2200,101,0.779931
2250,80,0.798544
2179,97,0.4576
2213,95,0.560188
2224,90,0.090909
2242,96,0.572193
2209,81,0.682284
2173,80,0.54646
2242,97,0.534759
2241,78,0.946529
2213,90,0.240439
2172,103,0.350877
2224,85,0.584848
2214,103,0.386364
2201,99,0.422222
2237,87,0.459016
2200,95,0.576783
2213,78,0.949843
2241,95,0.994371
2242,79,0.572193
2239,84,0.933333
2173,105,0.542035
2213,101,0.240439
2229,78,0.716507
2209,82,0.682284
2212,108,0.5
2213,85,0.977743
2241,103,0.99531
2201,90,0.422222
2209,97,0.131772
2175,79,0.004425
2223,90,0.613793
2209,105,0.029283
2232,84,0.388889
2175,90,0.004425
2183,91,0.652361
2252,108,0.97005
2215,95,0.384106
2191,80,0.54854
2252,94,0.971041
2224,98,0.019192
2243,78,0.7
2200,105,0.786299
2186,86,0.7665
2200,79,0.192322
2177,93,0
2224,82,0.364646
2173,82,0.55531
2201,96,0.811111
2181,105,0.702797
2212,106,0.5
2174,93,0.03945
2181,90,0.702797
2173,90,0.542035
2227,79,0.42
2251,84,0.516304
2228,96,0.356436
2183,95,0.922747
2169,98,0.109131
2186,87,0.8785
2229,108,0.692069
2230,79,0.6875
2213,82,0.855486
2183,93,0.655222
2211,80,0.916975
2209,83,0.838946
2181,92,0.713287
2229,96,0.53851
2169,84,0.759465
2229,98,0.571762
2242,99,0.550802
2252,106,0.655896
2211,105,0.248207
2244,106,0.239282
2229,106,0.347102
2252,80,0.969847
2174,105,0.5689
2183,84,0.962804
2244,98,0.634413
2211,90,0.605955
2174,78,0.6346
2244,84,0.847058
2244,103,0.78496
2210,85,0.728758
2211,96,0.999565
2186,92,0.7325
2244,99,0.820462
2196,105,0.748932
2209,103,0.029283
2200,106,0.103985
2174,96,0.0409
2241,86,0.991557
2229,105,0.708606
2196,106,0.098577
2193,92,0.638587
2186,94,0.736
2244,105,0.812559
