task_id,flow_id,predictive_accuracy
86,65,0.847554348
2169,94,0.759465
129,95,0
2182,95,0.38
2189,97,0.700231
2269,91,0
2217,83,0
2203,105,0.306011
10,89,0
121,79,0
2156,99,0.723769
2157,105,0.762389
2221,93,0.250591
171,83,0.940696
2128,75,0
2154,94,0
2243,56,0
2173,82,0.55531
190,92,0.787622
2169,81,0.917595
185,85,0.95266
194,103,0.402455
2177,87,0
4,99,0
31,82,0
2242,94,0.695187
26,96,0
59,84,0
193,96,0.745362
1,56,0.761693
2167,93,0
2175,67,0
2207,58,0
124,81,0.377949
2188,83,0
2240,101,0
181,91,0.839527
2131,78,0.605853
2189,97,0
68,59,0.746829268
2166,83,0.568016
1740,77,0
2201,80,0.492593
2178,93,0
2164,108,0
2200,78,0
2181,63,0
181,96,0.669381
125,103,0
2181,101,0.702797
26,78,0
2172,79,0.614035
43,98,0
2224,60,0
35,77,0.972678
196,84,0
164,95,0
176,105,0.862704
1722,79,0
2245,85,0
2188,99,0.1
2181,84,0.688811
2206,98,0
2056,84,0.824307
68,85,0
124,84,0.522799
2130,85,0.516171
1736,81,0
2244,84,0.847058
2151,85,0
128,103,0.275124
120,92,0
160,93,0.518298
2149,93,0.149652
2235,67,0
89,98,0
170,82,0.810818
191,98,0.922207
2218,84,0.87415
73,60,0.7583
122,99,0.935441
2169,83,0
2149,83,0
2134,93,0.100027
2203,98,0.265027
2189,96,0
2240,83,0
2196,99,0.676512
2169,83,0.759465
2228,80,0
37,94,0
2205,94,0.727865
2177,90,0
2130,78,0
159,86,0.427716
1736,79,0
2184,106,0
2172,84,0.666667
180,105,0
2155,82,0
2189,80,0.820023
2202,56,0
2150,93,0.099988
2250,81,0.771845
2211,85,0.927624
2151,97,0.426089
2222,85,0.8
75,56,0.1
168,95,0.687194
175,84,0.665534
94,60,0.938797814
2149,94,0
186,86,0.835864
3,79,0
2222,64,0
85,61,0.959876543
2236,82,0.412037
2233,80,0.443548
2222,96,0.651613
2168,97,0.396503
2163,82,0.845303
128,90,0.100058
2212,84,0.535714
2153,83,0.89348
28,67,0.922242
2233,99,0
188,95,0.600765
185,108,0
164,79,0.847025
2216,95,0.580858
34,82,0
176,99,0.823479
164,83,0
192,85,0.739247
2155,81,0
185,101,0.880752
31,77,0.727
2129,83,0
171,86,0.935216
1735,94,0
122,83,0.95668
86,74,0
2225,78,0
2237,108,0.483607
2217,85,0.862213
189,95,0.645661
2176,99,0.42029
2235,93,0.497041
2250,98,0.917476
30,67,0.934771
2247,108,0.179794
197,94,0
2166,80,0.696342
193,99,0.17591
182,95,0.915283
2183,83,0
2268,92,0.63292
7,78,0
27,64,0
2207,90,0
2129,84,0.946404
2191,94,0
2126,82,0.628437
35,59,0.855191
2207,88,0
200,94,0.88306
2250,108,0.771845
163,81,0.890955
2201,95,0.598148
188,79,0
2157,94,0.816653
2213,78,0.949843
2248,87,0.752067
2214,98,0
1727,65,0
35,61,0.912568
2175,90,0.004425
2226,92,0
70,70,0.87536
51,74,0.8
2191,86,0
2181,99,0.702797
41,58,0.925329
22,70,0.825
2169,105,0
187,96,0.233557
126,82,0
200,93,0
185,93,0
159,87,0.448116
27,60,0.853261
193,79,0
2160,84,0.823779
2180,103,0
127,94,0.778748
167,106,0.104217
2171,88,0
2056,106,0
69,94,0
2128,87,0
2128,79,0
2127,92,0
178,84,0
2155,78,0.790005
172,94,0.869952
2127,92,0.94453
2126,78,0
2215,106,0.324503
192,86,0
2168,65,0
9,83,0
2239,86,0
2158,97,0.578054
2150,90,0.099988
187,105,0.920693
2216,82,0.79868
2127,96,0.596643
2176,92,0.55942
2165,101,0
2213,99,0
170,90,0.142988
182,82,0.941406
36,65,0.977056
2165,79,0
2155,97,0.898149
169,67,0
2132,85,0.907837
2174,90,0
91,60,0.965047307
129,81,0
2250,85,0.798544
2132,94,0.903418
2224,96,0
180,98,0
183,74,0
2188,92,0.9485
2181,87,0.674825
2210,91,0
13,105,0
2169,95,0.829621
123,96,0
2162,87,0.856887
2230,84,0.65625
185,90,0
2153,87,0.852226
2193,79,0
2149,63,0
188,89,0.444811
2217,105,0
86,64,0.777445652
2227,78,0
2168,78,0.928336
52,97,0
2227,108,0.333333
2127,59,0
86,67,0.80951087
160,90,0
22,103,0
1712,91,0
195,89,0.261174
2163,108,0
199,106,0.385658
26,95,0
184,92,0.716164
2213,105,0
2164,57,0
196,94,0.793803
2199,81,0.715
2130,106,0.039177
163,90,0
2268,81,0.605827
2157,93,0.104046
2226,85,0.799
184,90,0.090279
162,103,0.813164
116,96,0
2153,105,0.847637
2211,91,0.785264
131,86,0.663129
2098,61,0.255685899
2167,97,0
2159,97,0
120,83,0.956694
2158,98,0.511946
189,103,0
2228,93,0.405941
2219,93,0
2128,87,0.859982
2242,93,0.550802
39,66,0.855769
2205,81,0.701823
2174,96,0.0409
34,75,0.7
199,85,0
187,91,0.55279
194,95,0
179,87,0.856087
1705,97,0
2134,83,0.959532
2152,95,0.744413
198,86,0.392718
162,108,0
180,87,0.683503
2211,95,0.929798
176,97,0.5408
181,85,0
194,81,0.889888
2204,81,0.901732
163,98,0
193,86,0.881518
2213,106,0.240439
15,70,0.965665
128,101,0.608497
166,64,0
85,57,0.709722222
121,103,0.758388
39,72,0.692308
94,62,0.50273224
183,81,0.922567
190,93,0
175,81,0.625557
42,74,0.748366
15,56,0.655222
158,96,0
2248,95,0.419768
2191,79,0.617787
2229,105,0
169,62,0
178,95,0.855686
180,105,0.511198
20,105,0
16,72,0.927
58,103,0
1730,94,0
171,108,0.939015
2153,84,0.888515
2214,66,0
2173,63,0
2216,78,0
2192,87,0.972058
2226,70,0
163,94,0.893682
2162,82,0.848563
160,93,0
198,82,0.893697
96,59,0.747265625
164,92,0
2197,82,0.837681
176,96,0.499955
2218,93,0.639456
2175,92,0.424779
2149,91,0.431071
52,93,0
2211,106,0.605955
2217,87,0.341336
127,82,0.753731
22,56,0.1
200,89,0.385668
125,60,0
160,78,0.927366
95,93,0
2252,90,0.655896
182,92,0
181,83,0
2226,83,0
2056,93,0.424545
2223,85,0
9,66,0.736585
35,57,0
2169,99,0.008909
2133,82,0.694323
2128,70,0
26,106,0
2201,108,0
2246,84,0
2232,84,0
2160,98,0
70,83,0
196,87,0
2244,99,0.820462
2056,95,0
2241,58,0
2216,86,0.815182
2155,95,0.898972
2173,96,0.353982
2173,76,0
2169,80,0.759465
2155,83,0
158,91,0.37916
2192,87,0
29,82,0
159,103,0
2216,87,0
2182,93,0.1
2244,87,0
2210,106,0.735294
2229,81,0.747726
2180,87,0.485
2225,98,0.569801
190,105,0.665094
2155,86,0
2200,106,0
49,60,0.853862
2237,87,0.459016
196,86,0
185,93,0.358975
2236,91,0.5
2242,79,0
2152,90,0.662082
2180,93,0.1
2190,82,0
189,70,0
2218,101,0
2193,93,0
178,82,0
91,92,0
2249,81,0.920896
2209,94,0.894583
9,70,0.692683
70,82,0
127,78,0.752778
2181,91,0.692308
2214,96,0.371212
193,106,0.501116
29,108,0
182,105,0
2221,82,0.625296
2177,92,0
2130,86,0.304805
2211,80,0.916975
177,84,0
2163,105,0.864041
198,98,0.212399
2128,79,0.108506
73,75,0.19685
2248,81,0.940334
2131,101,0
189,81,0
2130,92,0
2205,90,0.651042
2199,92,0
2149,80,0.6498
79,87,0
2246,86,0.792224
38,64,0.764881
21,86,0
2150,80,0
2151,79,0.346372
2174,90,0.03945
2245,78,0
2162,64,0
2240,91,0.978328
47,86,0
2213,90,0.240439
195,85,0
125,81,0.656211
2127,94,0
97,59,0.80297619
2205,97,0.643229
122,80,0
2217,92,0.724426
126,90,0.016553
2215,91,0.324503
2220,94,0
196,81,0
2233,82,0.491935
125,85,0.796274
2126,98,0
167,91,0.464881
2170,108,0
2201,105,0.422222
130,86,0.657765
182,79,0.937859
200,61,0
2246,95,0.784292
2172,80,0.701754
2182,92,0.8015
2160,77,0
125,87,0.80215
22,59,0.686
2201,94,0.572222
160,81,0.96409
2202,87,0
125,66,0
2209,83,0
3,67,0.874218
2228,97,0.405941
195,101,0
2221,105,0.250591
2192,78,0.984367
166,98,0
2241,101,0.99531
189,88,0.364605
172,93,0.466444
2241,82,0
194,98,0
1730,78,0
2160,87,0.762215
2097,75,0.437947123
2221,82,0
192,101,0
2173,81,0.557522
2150,84,0.717145
2133,78,0.832467
2218,103,0.639456
64,87,0
87,64,0.86252669
2243,105,0
2170,82,0.876392
85,83,0
2188,101,0.1
2170,105,0.008909
47,78,0
2174,82,0.6218
2250,91,0
70,80,0
171,58,0
2201,83,0.5
166,78,0
187,85,0.931137
128,101,0
2156,86,0.773895
2219,97,0
12,93,0
2192,58,0
2237,92,0
127,96,0.582176
96,63,0
71,58,0.9257
68,70,0.709268293
2192,85,0
24,61,0
2229,85,0.740639
2198,99,0.920702
2216,79,0.561056
35,77,0
158,101,0.575358
126,92,0.903868
70,86,0
14,95,0
122,105,0.83164
2225,98,0
2204,92,0.778355
47,59,0.456954
181,103,0.837721
49,76,0.906054
2201,106,0.422222
2227,78,0.94
2239,99,0.933333
128,87,0
2199,89,0
2154,84,0.883238
161,99,0
2228,92,0.871287
58,62,0.5686
2183,97,0
4,62,0.842105
2234,96,0.002315
121,98,0.110562
2171,95,0.558824
2154,90,0.445992
171,87,0.91985
65,64,0.518584071
2227,81,0
182,91,0.921394
2,60,0.912027
2241,78,0.946529
193,80,0
2195,99,0
2162,92,0.879734
2166,92,0
2182,90,0.1
124,87,0.353734
31,57,0.663
2211,94,0
122,93,0
53,64,0.691489
182,103,0.949379
2230,103,0.28125
2056,80,0.791954
2164,83,0
63,91,0
2225,83,0.854701
93,65,0.6
130,92,0.711786
2152,79,0
181,92,0.922827
2204,85,0
2228,87,0
190,87,0
79,74,0.93995
2210,92,0.72549
2201,84,0.67963
2215,92,0
161,85,0.69807
10,79,0
2133,93,0.100142
2215,98,0
2223,87,0
57,76,0.905983
69,67,0.851351351
2247,106,0
2,77,0
80,60,0.92037037
2198,81,0.940435
2226,97,0.3336
2166,85,0
2198,103,0.913576
2149,91,0
2201,90,0.422222
2252,67,0
2164,79,0
93,80,0
2194,83,0.932716
120,72,0
2201,85,0
41,99,0
13,56,0.702797
2249,92,0
10,67,0.858108
2221,78,0.416076
2189,99,0.741898
1757,63,0.8008
2185,93,0
186,97,0.337777
2188,97,0.1
196,94,0
2242,80,0.71123
2234,92,0.511574
192,82,0
2126,98,0.449884
2153,94,0.882463
26,66,0.982948
2190,108,0
2211,82,0
2169,84,0.759465
2130,105,0
174,83,0
2217,98,0
2197,93,0.444928
2186,93,0.1
127,93,0
88,76,0.854492754
11,70,0.8848
2134,74,0
179,98,0.855642
70,63,0.90608
176,95,0
2216,74,0
2172,59,0
2222,86,0.812903
2182,105,0
127,92,0
2230,83,0
2156,93,0
191,90,0.500166
2166,106,0.091003
198,99,0
2250,105,0.771845
190,81,0.833298
2182,91,0
2249,86,0.903731
2184,101,0.1
1715,58,0.9345
2244,106,0.239282
190,90,0.499993
2169,78,0.462138
2191,78,0
2158,78,0.828267
98,78,0
2129,83,0.952521
2199,79,0.533
2154,79,0.650218
66,75,0.46460177
2199,81,0
69,97,0
184,91,0.242556
2239,78,0.933333
128,86,0.88902
124,80,0.50951
2205,95,0.666667
83,77,0.982225505
79,97,0
2217,105,0.346555
2167,93,0.338402
2209,96,0.945827
2201,82,0.646296
1757,76,0.8184
2131,99,0.509813
2194,93,0
7,80,0
2171,83,0.98811
1740,61,0.837481698
88,62,0.855072464
2131,72,0
188,93,0.444811
2241,105,0
2134,95,0.677791
2212,92,0.607143
195,87,0
187,99,0
1714,103,0
2176,97,0.571014
183,95,0.923871
2207,94,0.716346
2201,81,0.65
126,105,0.875425
2219,87,0
239,99,0
126,83,0.912064
2218,57,0
2155,80,0.90283
2193,95,0.660326
5,83,0
197,81,0
82,82,0
2150,101,0.496692
120,91,0.839836
129,79,0.176713
2247,81,0.238209
2170,87,0
131,94,0.616237
194,90,0
122,86,0.951526
15,61,0.951359
2231,90,0
192,97,0
176,80,0
2179,93,0.4608
3,86,0
2239,66,0
2164,106,0.250735
2243,59,0
2151,108,0.505986
2239,90,0.933333
2252,86,0
81,76,0.73395
2127,78,0.846063
2229,80,0
122,59,0
2222,82,0.8
180,60,0
77,105,0
2128,96,0.596643
38,67,0.818452
14,59,0
2197,108,0.444928
2214,93,0.386364
120,80,0.943215
124,87,0
159,85,0
2202,86,0.644444
2163,103,0.757981
185,99,0
2222,80,0
2229,108,0.692069
2209,83,0.838946
54,87,0
2177,56,0
2129,99,0
2206,81,0.77381
2126,99,0.602919
2056,106,0.424545
2248,105,0
2214,103,0.386364
2206,78,0
2212,80,0.607143
130,108,0.706606
2251,91,0.346467
2130,86,0
162,85,0
2246,108,0
127,79,0.740043
2227,81,0.82
2160,83,0.831805
2158,98,0
160,87,0
2181,91,0
2166,108,0
194,101,0.699321
2179,91,0
2233,91,0.403226
6,61,0.8457
2175,58,0
2216,78,0.825083
2219,91,0
88,70,0
2218,85,0.87415
2128,84,0
2213,86,0.473354
65,72,0.542920354
159,80,0.506293
197,95,0.30545
167,101,0.782105
2224,92,0.565657
2155,86,0.906349
2237,80,0.418033
48,59,0.788779
2214,86,0
15,99,0
2202,92,0.666667
172,103,0.66909
121,108,0
2233,101,0
2177,86,0.395122
2167,91,0
48,67,0
162,93,0.629653
121,84,0.871953
2056,78,0
50,64,0.741497
2131,79,0
96,86,0
159,72,0
164,92,0.883326
71,95,0
2164,94,0.65413
2190,85,0.8475
125,95,0
165,81,0.907832
169,90,0.304611
200,95,0
2230,90,0
2222,94,0.767742
2186,85,0.8705
181,105,0.88728
53,93,0
51,64,0.4
2172,97,0.631579
2246,105,0.709331
59,66,0
2126,85,0
2235,98,0
80,64,0.835821759
2235,87,0.508876
189,97,0
2246,67,0
2243,106,0
126,86,0
49,65,0.924843
93,70,0.678888889
181,99,0
2174,79,0.03865
2171,61,0
1727,108,0
2251,78,0
2164,78,0
11,74,0.896
2166,77,0
97,58,0.856547619
2195,93,0
75,72,0.9286
79,67,0.93495
188,105,0.173614
2250,93,0.771845
2176,83,0.637681
2194,90,0
2241,96,0.990619
35,95,0
2214,84,0
2133,61,0
2198,98,0
2173,87,0.566372
2247,96,0.206368
2155,106,0.898149
2230,94,0
178,103,0.729512
165,105,0
183,93,0.922578
2233,85,0.483871
3,97,0
2191,92,0
165,83,0.918695
167,94,0.890369
131,103,0
2199,80,0.731
2249,99,0
125,61,0
2134,76,0
2171,92,0.964018
193,85,0
2182,106,0.1
2177,101,0
2215,79,0.337748
30,63,0.898959
127,90,0.702823
122,103,0.673962
168,105,0.801104
2219,93,0.5
71,60,0.8885
2199,108,0.7
2221,91,0.237589
2209,86,0
128,106,0.100058
121,90,0
88,93,0
2169,98,0.109131
186,99,0
2227,83,0.933333
2160,79,0.724903
2269,106,0
2214,101,0
2170,80,0.762806
2166,101,0.290235
2237,87,0
2245,83,0
2216,96,0
2183,103,0.655222
2236,79,0
99,61,0
1735,76,0.967099567
2165,87,0
130,94,0
2192,96,0.726243
2268,79,0.637948
58,80,0
94,72,0.975409836
2232,86,0.391204
2212,61,0
2237,81,0
2193,81,0.625
2235,86,0
124,101,0.371882
5,106,0
2237,97,0.393443
190,108,0
197,84,0.373592
176,85,0
175,92,0.663024
2180,85,0
164,81,0.864104
2219,96,0
39,84,0
2188,57,0
2167,91,0.640436
165,95,0.910623
75,67,0.9224
159,79,0.262153
2166,92,0.696342
48,62,0.735974
167,96,0.099714
2206,83,0.857143
2215,99,0
2206,108,0
12,75,0
2212,84,0
2247,81,0
2182,80,0
160,83,0.989225
192,82,0.642228
2181,80,0
13,74,0.695804
2201,97,0
160,74,0
2227,87,0.946667
18,76,0.7085
2200,83,0
2206,93,0
2129,108,0.931876
2170,94,0.261693
2236,106,0.5
98,85,0
2165,93,0
179,82,0.866434
2056,88,0.424545
129,84,0
72,57,0.66993007
2177,106,0
2247,82,0.232224
169,83,0.985157
2234,105,0
2173,84,0.597345
21,65,0.935185
2225,96,0
165,103,0
2252,106,0.655896
180,70,0
2169,82,0
2171,93,0
2170,101,0
2220,96,0.492593
131,81,0
177,94,0.87182
2179,106,0
162,77,0
2207,93,0
2199,86,0
99,99,0
2233,90,0
2248,92,0.469597
2184,79,0.1975
35,74,0.97541
91,63,0.900873362
2194,108,0.587963
2193,82,0
161,80,0
2237,85,0.418033
2173,108,0
197,93,0.261174
68,82,0
128,91,0.418377
66,57,0.46460177
2225,103,0.358974
2189,82,0.788773
165,105,0.907125
2126,87,0.669146
58,101,0
1713,82,0
2174,105,0.5689
2209,84,0.884334
2175,106,0.004425
2239,105,0
2233,93,0
2220,83,0
37,57,0.71224
2218,99,0.639456
2235,77,0
184,80,0
63,74,0.975876095
2126,96,0.385396
131,87,0
2199,105,0.7
99,64,0.675233645
124,103,0
2178,91,0
2234,95,0.5
2097,70,0.868429238
2173,86,0
2236,78,0.5
2195,108,0.630435
2218,59,0
123,101,0
2149,84,0.631763
65,58,0.626769912
2179,93,0
2212,81,0
31,84,0
2128,99,0.839022
2218,82,0.857143
2189,83,0.822338
123,79,0
198,101,0.227663
128,92,0.803501
126,79,0
2196,108,0.802491
2196,80,0.881317
2132,93,0.016508
5,97,0
6,70,0.82255
2195,92,0
93,58,0.682222222
161,92,0.786617
2240,97,0
2224,65,0
2201,80,0
131,92,0
120,96,0
189,93,0
2131,61,0
2189,86,0
28,90,0
72,91,0
182,90,0.613472
30,61,0.966015
2242,108,0.550802
2212,91,0.5
2176,85,0.568116
2162,78,0.868016
2204,80,0.778355
167,85,0.893275
47,77,0.536424
2,76,0.935412
2151,103,0.419777
178,98,0.852003
120,82,0.880227
2165,94,0.913959
2177,78,0
2150,83,0
2220,65,0
65,106,0
2169,91,0.760579
2172,99,0.350877
120,90,0.009398
20,58,0.9355
158,86,0
36,57,0.640693
199,70,0
2156,83,0.783779
127,98,0.700754
2248,98,0.099658
2160,93,0.467462
93,66,0.631111111
34,80,0
2163,78,0
2202,95,0.677778
2178,77,0
2223,103,0.613793
97,74,0.855357143
50,60,0.802721
167,62,0
2159,95,0
2177,103,0
190,78,0
2159,99,0.899341
2154,103,0.848219
80,103,0
179,96,0
198,93,0.261174
200,95,0.831165
2188,108,0.1
185,103,0.822655
2211,99,0.176701
2180,85,0.7065
2211,101,0
69,86,0
2202,79,0.7
2162,72,0
2246,94,0
2249,77,0
185,80,0
2159,87,0.975538
79,66,0.9618
2154,94,0.878978
2166,98,0.101953
2175,97,0.247788
2165,92,0.915204
183,108,0.925419
2206,105,0.425595
2203,99,0.306011
2232,79,0.002315
2184,87,0.944
2192,103,0.536928
120,101,0
2181,94,0
2193,80,0
2250,79,0.915049
2149,98,0
169,92,0
2157,98,0.175188
2160,103,0
2248,82,0.979291
30,99,0
2215,101,0.324503
2251,101,0
2163,96,0
2247,98,0
2218,96,0.996599
127,86,0.742557
121,80,0.869707
162,94,0.894307
171,60,0
4,59,0.877193
158,90,0.099535
2246,78,0
2192,105,0
2186,82,0.7995
172,105,0
2176,86,0.628986
42,61,0
2133,80,0.840411
2219,81,0.5
2206,93,0.425595
2205,83,0
54,99,0
2172,84,0
98,66,0
2249,86,0
158,96,0.099913
93,84,0
123,87,0.952529
2237,84,0.418033
2131,87,0
2157,79,0.180562
2128,58,0
2156,85,0.782544
32,76,0.978712
2214,94,0
2131,85,0
2241,85,0.994371
51,62,0.6
195,79,0
2195,75,0
195,81,0
2241,98,0.99531
2235,95,0
2207,80,0
2181,70,0
1721,93,0
2231,106,0.254717
2220,93,0
179,87,0
2130,66,0
10,74,0.804054
116,75,0.911111111
1714,57,0.927038627
1728,59,0.857971014
2194,84,0.900231
2244,105,0.812559
2209,105,0.029283
2216,85,0
2197,91,0.552174
2201,96,0.811111
116,92,0
193,87,0.914409
2243,78,0.7
1740,59,0.9238653
172,78,0
179,91,0
161,83,0.638555
15,67,0.969957
2234,80,0.511574
189,86,0.899558
178,81,0
2204,64,0
189,85,0.847387
21,99,0
2241,106,0
2213,83,0.852665
2196,82,0
129,94,0.929207
169,59,0
26,94,0
159,92,0
12,94,0
126,83,0
91,59,0.962336245
12,95,0
2194,105,0.517515
2230,61,0
2169,57,0
181,93,0.208952
163,79,0
197,92,0.322643
2232,78,0
2177,79,0.014634
180,108,0
75,62,0.19435
52,70,0
176,108,0.864223
62,75,0.836302895
2127,88,0
179,94,0.887086
2170,81,0.880846
2134,84,0
2154,80,0
2150,94,0
2213,101,0.240439
161,79,0.694571
2128,105,0
2243,101,0.675
2205,84,0
2220,108,0
186,93,0.337805
180,80,0
1723,66,1
53,57,0.522459
2252,82,0
2128,62,0
26,62,0.6625
2200,81,0
2239,105,0.933333
74,95,0
2129,92,0.942959
2152,83,0
2249,99,0.91194
77,65,0
57,66,0.860399
2190,86,0.8395
183,90,0.922578
182,96,0
2246,99,0
2182,82,0.812
2226,105,0
2217,81,0
15,64,0.932761
186,95,0
2243,70,0
2217,108,0.346555
2205,84,0.716146
2186,97,0.1
2174,84,0.6333
2228,94,0
2195,101,0.630435
198,74,0
96,82,0
2134,92,0.970732
2153,85,0.888463
174,90,0
2199,93,0.7
2166,79,0.090928
123,87,0
198,92,0
122,92,0.95074
2178,92,0.756757
2162,80,0.879734
2202,108,0.711111
189,95,0
94,75,0.50273224
2211,81,0.952619
193,67,0
2248,94,0
2244,86,0.834343
2212,106,0
2225,105,0
2242,79,0.572193
2152,70,0
169,82,0
2186,85,0
196,91,0.573816
2230,99,0.28125
50,67,0
2199,82,0
26,77,0.904861
1717,61,0.713
2176,106,0.42029
2237,93,0
2209,87,0.891654
2166,105,0.320733
196,98,0
2221,77,0
2153,108,0.868395
165,78,0
2162,98,0.593348
2149,79,0.115039
71,67,0
2229,105,0.708606
166,98,0.729309
166,105,0
1720,70,0.940972222
16,90,0
2222,62,0
2160,92,0.800186
9,90,0
2226,80,0
2056,103,0
24,65,1
2237,90,0.483607
182,93,0
160,98,0
2268,95,0
185,84,0.95266
2233,98,0
189,84,0.841117
2245,87,0.495957
2132,92,0
2220,60,0
2160,90,0.467462
2152,92,0.766512
127,91,0.72974
121,86,0.868861
124,98,0
200,85,0.884007
2202,103,0.711111
2190,81,0.745
172,87,0.809477
2181,78,0.72028
189,91,0.610703
2203,76,0
121,83,0.878817
2183,96,0
194,105,0
16,61,0.773
2150,105,0
192,103,0.119853
2206,103,0.425595
163,101,0.622422
1748,74,0.982254697
2152,78,0.813678
116,86,0
2200,81,0.944414
2160,81,0.745263
120,79,0.110562
39,92,0
186,85,0.840467
62,83,0
175,98,0.652924
167,75,0
2160,87,0
2156,87,0
2,59,0.951002
87,97,0
120,87,0
192,76,0
193,66,0
181,59,0
26,74,0.924923
162,101,0
96,60,0.739192708
2155,94,0.902965
2150,82,0.674339
181,101,0.863679
124,98,0.038406
2215,94,0.463576
68,108,0
130,59,0
87,99,0
35,57,0.502732
158,83,0.748469
38,82,0
77,83,0
177,83,0.872697
2198,79,0
164,86,0.874731
2246,92,0.791913
2189,91,0.700231
191,94,0.886809
175,101,0.650147
1703,101,0
2198,106,0
2246,83,0.791602
2167,92,0.872514
41,59,0.918009
2133,103,0.270294
2172,79,0
2244,96,0
1712,66,0.723776224
2243,83,0
185,84,0
20,79,0
40,77,0.71028
183,92,0.924425
2128,98,0.108752
2212,108,0
2134,94,0.955227
2229,82,0.748108
2218,108,0
2194,62,0
158,57,0
2221,108,0.250591
199,87,0.838986
187,106,0.396212
89,76,0.972720629
2239,84,0
180,59,0
163,105,0.895423
1,58,0.865256
94,76,0.924043716
191,87,0.815881
2198,81,0
2164,95,0.561733
2128,101,0.828012
2244,95,0.812948
2126,103,0
2153,93,0
2194,98,0.314275
2164,62,0
2134,92,0
128,93,0.100058
2216,106,0.544554
39,95,0
12,61,0.8765
2212,103,0
2178,67,0
2218,93,0
2205,61,0
75,58,0
2170,101,0.008909
2133,99,0
2153,93,0.630221
1748,56,0
2247,87,0.001676
30,93,0
191,91,0
2098,65,0.234378741
163,97,0.101448
2216,57,0
2155,85,0
2232,108,0.5
167,82,0.816088
2217,83,0.989562
172,108,0
2214,98,0.424242
2154,105,0.827849
38,70,0.830357
166,83,0.787366
2172,95,0
2227,97,0.333333
2198,87,0.948292
85,87,0
127,84,0
198,94,0.620962
2251,101,0.244565
2201,101,0.422222
2056,108,0.575057
1,70,0.973274
62,60,0.926057906
2206,87,0.815476
2126,94,0.648338
120,81,0.880207
2212,105,0.5
2209,79,0.032211
193,78,0.595528
2171,96,0.999061
121,105,0.81863
2209,90,0
2193,84,0.673913
2268,75,0
2229,84,0.74102
2189,94,0
2174,78,0.6346
2224,80,0
2237,83,0.401639
181,87,0
2152,87,0
131,78,0.76497
129,98,0.180142
171,108,0
162,65,0
2182,65,0
174,79,0
2134,97,0.099954
2129,70,0
73,80,0
2200,106,0.103985
180,92,0.678386
187,84,0.931038
2248,80,0
31,58,0.753
2221,99,0
2128,85,0.862513
170,97,0
2227,56,0
2182,106,0
2269,93,0.05
75,61,0.78395
190,89,0.499993
192,108,0.368429
176,93,0.54081
2227,95,0.906667
2134,105,0.961381
2219,108,0.5
2235,91,0.426036
2152,93,0.662082
2251,79,0.27038
83,60,1
16,85,0
2177,96,0.629268
2227,85,0.933333
2247,92,0
2227,80,0.94
130,101,0
2177,72,0
2228,93,0
2126,106,0.352432
2160,82,0
2169,98,0
2160,59,0
177,106,0
180,90,0.250676
2154,96,0
2227,105,0
2180,84,0.111
193,95,0
2169,90,0.008909
2169,105,0.008909
197,103,0.246024
2183,81,0.958512
2195,99,0.630435
169,105,0
2172,101,0.350877
51,80,0
129,105,0.940477
2211,84,0.9198
198,108,0.269478
10,101,0
93,87,0
2195,105,0
182,99,0
129,86,0
129,103,0.237129
2130,87,0.270839
185,105,0.805862
2132,105,0
2224,90,0
2197,99,0.444928
2127,96,0
183,79,0.922575
2184,82,0
179,92,0
200,82,0.864026
175,91,0.653282
2167,57,0
12,67,0.9335
195,93,0.261174
1702,80,0
2170,99,0.008909
159,91,0.434986
2126,80,0.641898
2199,78,0.735
2252,90,0
2206,78,0.8125
128,83,0.846701
2268,98,0.577535
170,83,0.871767
172,82,0
172,81,0.784841
2198,98,0.862781
130,80,0.711786
189,82,0
166,85,0
178,96,0
170,56,0
2246,82,0.859876
191,89,0.500166
2178,101,0.013514
39,63,0.677885
121,85,0.871953
2164,90,0.250735
131,106,0.150387
2205,106,0
2157,84,0
2127,103,0.828006
16,108,0
195,98,0.172551
2199,94,0
2232,94,0.493056
2152,99,0.784852
2189,108,0.710069
2239,82,0
2162,106,0.541436
2157,67,0
2197,86,0
9,76,0.609756
168,92,0.687886
26,103,0
2219,92,0
2164,86,0
196,83,0.885844
129,99,0.671896
2237,105,0.483607
162,80,0
160,79,0
2202,96,0.633333
2244,91,0.771815
24,66,1
2155,95,0
2179,85,0.8112
171,103,0.939015
169,99,0.901746
2214,90,0.386364
31,59,0.715
182,82,0
2192,92,0.984367
2177,83,0.507317
193,99,0
2207,66,0
116,64,0.883760684
1,82,0
2202,82,0.688889
74,57,0.920600858
162,94,0
37,67,0.752604
2246,96,0.187558
2177,66,0
2197,103,0
2179,60,0
2131,83,0
2195,92,0.758152
11,76,0
2243,106,0.675
51,81,0
2245,56,0
2154,92,0.877788
94,103,0
1757,66,0.7322
2175,93,0.004425
2194,97,0
85,67,0.902908951
1,76,0.98441
2205,108,0
2232,101,0.5
186,101,0.702944
2202,91,0.7
2212,98,0
54,75,0.812903
180,98,0.269802
2160,86,0
2191,90,0.42702
2228,103,0.405941
2233,87,0.419355
2269,94,0.994507
199,103,0
188,95,0
50,61,0
2171,80,0.964018
2203,84,0
2133,79,0.147506
2196,99,0
160,72,0
13,80,0
85,93,0
186,105,0.810606
39,77,0
177,78,0.865263
86,70,0.829347826
2221,97,0.237589
2194,94,0
